"ai_no_steer","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_no_talk_delay","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_norebuildgraph","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_path_adjust_speed_on_immediate_turns","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_path_insert_pause_at_est_end","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_path_insert_pause_at_obstruction","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_post_frame_navigation","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_radial_max_link_dist","512     ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_reaction_delay_alert","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_reaction_delay_idle","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_rebalance_thinks","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_report_task_timings_on_limit","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_sequence_debug","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_set_move_height_epsilon","cmd",,,,,,,,,,,,,,,,,,"Set how high AI bumps up ground walkers when checking steps"
"ai_setupbones_debug","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Shows that bones that are setup every think"
"ai_shot_bias","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_shot_bias_max","1       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,""
"ai_shot_bias_min","-1      ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,""
"ai_shot_stats","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_shot_stats_term","1000    ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_show_hull_attacks","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_show_think_tolerance","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_simulate_task_overtime","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_spread_cone_focus_time","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_spread_defocused_cone_multiplier","3       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_spread_pattern_focus_time","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_strong_optimizations","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_strong_optimizations_no_checkstand","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_task_pre_script","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_test_moveprobe_ignoresmall","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_think_limit_label","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_use_clipped_paths","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_use_efficiency","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_use_frame_think_limits","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_use_think_optimizations","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_use_visibility_cache","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ai_vehicle_avoidance","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,""
"air_density","cmd",,,,,,,,,,,,,,,,,,"Changes the density of air for drag computations."
"alias","cmd",,,,,,,,,,,,,,,,,,"Alias a command."
"ammo_max","5000    ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,""
"anim_3wayblend","1       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,"Toggle the 3-way animation blending code."
"async_allow_held_files","1       ",,,,,,,,,,,,,,,,,,"Allow AsyncBegin/EndRead()"
"async_mode","0       ",,,,,,,,,,,,,,,,,,"Set the async filesystem mode (0 = async, 1 = synchronous)"
"async_resume","cmd",,,,,,,,,,,,,,,,,,""
"async_serialize","0       ",,,,,,,,,,,,,,,,,,"Force async reads to serialize for profiling"
"async_simulate_delay","0       ",,,,,,,,,,,,,,,,,,"Simulate a delay of up to a set msec per file operation"
"async_suspend","cmd",,,,,,,,,,,,,,,,,,""
"autoaim_max_deflect","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"autoaim_max_dist","2160    ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"banid","cmd",,,,,,,,,,,,,,,,,,"Add a user ID to the ban list."
"banip","cmd",,,,,,,,,,,,,,,,,,"Add an IP address to the ban list."
"bench_end","cmd",,,,,,,,,,,,,,,,,,"Ends gathering of info."
"bench_start","cmd",,,,,,,,,,,,,,,,,,"Starts gathering of info. Arguments: filename to write results into"
"bench_upload","cmd",,,,,,,,,,,,,,,,,,"Uploads most recent benchmark stats to the Valve servers."
"bind","cmd",,,,,,,,,,,,,,,,,,"Bind a key."
"bind_mac","cmd",,,,,,,,,,,,,,,,,,"Bind this key but only on Mac, not win32"
"BindToggle","cmd",,,,,,,,,,,,,,,,,,"Performs a bind <key> 'increment var <cvar> 0 1 1'"
"bloodspray","cmd",,,,,,,,,,,,,,,,,,"blood"
"bot","cmd",,,,,,,,,,,,,,,,,,"Add a bot."
"bot_changeclass","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Force all bots to change to the specified class."
"bot_changeteams","cmd",,,,,,,,,,,,,,,,,,"Make all bots change teams"
"bot_com_meleerange","80      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Distance to a target that a melee bot wants to be within to attack."
"bot_com_viewrange","2000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Distance within which bots looking for any enemies will find them."
"bot_com_wpnrange","400     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Distance to a target that a ranged bot wants to be within to attack."
"bot_command","cmd",,,,,,,,,,,,,,,,,,"<bot id> <command string...>.  Sends specified command on behalf of specified bot"
"bot_crouch","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Force all bots to crouch."
"bot_debug","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Bot debugging."
"bot_dontmove","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,""
"bot_drop","cmd",,,,,,,,,,,,,,,,,,"Force the specified bot to drop his active weapon. Usage: bot_drop <bot name>"
"bot_forceattack","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"When on, all bots fire their guns."
"bot_forceattack2","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"When firing, use attack2."
"bot_forceattack_down","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,"When firing, don't tap fire, hold it down."
"bot_forcefireweapon","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Force bots with the specified weapon to fire."
"bot_hurt","cmd",,,,,,,,,,,,,,,,,,"Hurt a bot by team, or all bots ('all')."
"bot_jump","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Force all bots to repeatedly jump."
"bot_kick","cmd",,,,,,,,,,,,,,,,,,"Remove a bot by name, or an entire team ('red' or 'blue'), or all bots ('all')."
"bot_kill","cmd",,,,,,,,,,,,,,,,,,"Kills a bot. Usage: bot_kill <bot name>"
"bot_mimic","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Bot uses usercmd of player by index."
"bot_mimic_inverse","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Bot uses usercmd of player by index."
"bot_mimic_yaw_offset","180     ",,,"GAMEDLL",,,,,,,,,,,,,,,"Offsets the bot yaw."
"bot_mirror","cmd",,,,,,,,,,,,,,,,,,"Forces the specified bot to be the same class, and use the same items, as you."
"bot_moveto","cmd",,,,,,,,,,,,,,,,,,"Force the specified bot to move to the point under your crosshair. Usage: bot_moveto <bot name>"
"bot_nav_offsetpathinset","20      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Distance into an area that waypoints should be generated when pathfinding through portals."
"bot_nav_recomputetime","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Delay before bots recompute their path to targets that have moved when moving to them."
"bot_nav_simplifypaths","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"If set, bots will skip waypoints if they already see the waypoint post."
"bot_nav_turnspeed","5       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Rate at which bots turn to face their targets."
"bot_nav_usefeelers","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"If set, bots will extend feelers to their sides to find & avoid upcoming collisions."
"bot_nav_useoffsetpaths","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"If set, bots will generate waypoints on both sides of portals between waypoints when building paths."
"bot_nav_wpdeceldistance","128     ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Distance to a waypoint to which a bot starts to decelerate to reach it."
"bot_nav_wpdistance","16      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Distance to a waypoint within which a bot considers as having reached it."
"bot_randomnames","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,""
"bot_refill","cmd",,,,,,,,,,,,,,,,,,"Refill all bot ammo counts"
"bot_saveme","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,""
"bot_selectweaponslot","-1      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"set to weapon slot that bot should switch to."
"bot_teleport","cmd",,,,,,,,,,,,,,,,,,"Teleport the specified bot to the specified position & angles.
	Format: bot_teleport <bot name> <X> <Y> <Z> <Pitch> <Yaw> <Roll"
"bot_whack","cmd",,,,,,,,,,,,,,,,,,"Deliver lethal damage from player to specified bot. Usage: bot_whack <bot name>"
"botme","cmd",,,,,,,,,,,,,,,,,,"Add bot to your arena"
"breakable_disable_gib_limit","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"breakable_multiplayer","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"buddha","cmd",,,,,,,,,,,,,,,,,,"Toggle.  Player takes damage but won't die. (Shows red cross when health is zero)"
"budget_toggle_group","cmd",,,,,,,,,,,,,,,,,,"Turn a budget group on/off"
"bug_swap","cmd",,,,,,,,,,,,,,,,,,"Automatically swaps the current weapon for the bug bait and back again."
"cache_print","cmd",,,,,,,,,,,,,,,,,,"cache_print [section]
Print out contents of cache memory."
"cache_print_lru","cmd",,,,,,,,,,,,,,,,,,"cache_print_lru [section]
Print out contents of cache memory."
"cache_print_summary","cmd",,,,,,,,,,,,,,,,,,"cache_print_summary [section]
Print out a summary contents of cache memory."
"callvote","cmd",,,,,,,,,,,,,,,,,,"Start a vote on an issue."
"cast_hull","cmd",,,,,,,,,,,,,,,,,,"Tests hull collision detection"
"cast_ray","cmd",,,,,,,,,,,,,,,,,,"Tests collision detection"
"cc_bot_selectweapon","cmd",,,,,,,,,,,,,,,,,,"Force a bot to select a weapon in a slot. Usage: bot_selectweapon <bot name> <weapon slot>"
"cc_spawn_merasmus_at_level","cmd",,,,,,,,,,,,,,,,,,"Force Merasmus to spawn at a specific difficulty level"
"ch_createairboat","cmd",,,,,,,,,,,,,,,,,,"Spawn airboat in front of the player."
"ch_createjeep","cmd",,,,,,,,,,,,,,,,,,"Spawn jeep in front of the player."
"changelevel","cmd",,,,,,,,,,,,,,,,,,"Change server to the specified map"
"changelevel2","cmd",,,,,,,,,,,,,,,,,,"Transition to the specified map in single player"
"changelevel_next","cmd",,,,,,,,,,,,,,,,,,"Immediately changes to the next map in the map rotation for the server."
"cl_backspeed","450     ",,,"GAMEDLL","CHEAT",,,,,,,"REPLICATED",,,,,,,""
"cl_clock_correction","1       ",,,,"CHEAT",,,,,,,,,,,,,,"Enable/disable clock correction on the client."
"cl_clock_correction_adjustment_max_amount","200     ",,,,"CHEAT",,,,,,,,,,,,,,"Sets the maximum number of milliseconds per second it is allowed to correct the client clock. It will only correct this amount "
"cl_clock_correction_adjustment_max_offset","90      ",,,,"CHEAT",,,,,,,,,,,,,,"As the clock offset goes from cl_clock_correction_adjustment_min_offset to this value (in milliseconds), it moves towards apply"
"cl_clock_correction_adjustment_min_offset","10      ",,,,"CHEAT",,,,,,,,,,,,,,"If the clock offset is less than this amount (in milliseconds), then no clock correction is applied."
"cl_clock_correction_force_server_tick","999     ",,,,"CHEAT",,,,,,,,,,,,,,"Force clock correction to match the server tick + this offset (-999 disables it)."
"cl_clock_showdebuginfo","0       ",,,,"CHEAT",,,,,,,,,,,,,,"Show debugging info about the clock drift. "
"cl_clockdrift_max_ms","150     ",,,,"CHEAT",,,,,,,,,,,,,,"Maximum number of milliseconds the clock is allowed to drift before the client snaps its clock to the server's."
"cl_clockdrift_max_ms_threadmode","0       ",,,,"CHEAT",,,,,,,,,,,,,,"Maximum number of milliseconds the clock is allowed to drift before the client snaps its clock to the server's."
"cl_flag_return_height","82      ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,""
"cl_forwardspeed","450     ",,,"GAMEDLL","CHEAT",,,,,,,"REPLICATED",,,,,,,""
"cl_resend","6       ",,,,,,,,,,,,,,,,,,"Delay in seconds before the client will resend the 'connect' attempt"
"cl_show_connectionless_packet_warnings","0       ",,,,,,,,,,,,,,,,,,"Show console messages about ignored connectionless packets on the client."
"cl_sidespeed","450     ",,,"GAMEDLL","CHEAT",,,,,,,"REPLICATED",,,,,,,""
"cl_upspeed","320     ",,,"GAMEDLL","CHEAT",,,,,,,"REPLICATED",,,,,,,""
"clear_debug_overlays","cmd",,,,,,,,,,,,,,,,,,"clears debug overlays"
"clientport","27005   ",,,,,,,,,,,,,,,,,,"Host game client port"
"closecaption","0       ","ARCHIVE",,,,"USERINFO",,,,,,,,,,,,,"Enable close captioning."
"cmd","cmd",,,,,,,,,,,,,,,,,,"Forward command to server."
"collision_shake_amp","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"collision_shake_freq","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"collision_shake_time","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"collision_test","cmd",,,,,,,,,,,,,,,,,,"Tests collision system"
"commentary","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,"Desired commentary mode state."
"commentary_available","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Automatically set by the game when a commentary file is available for the current map."
"commentary_cvarsnotchanging","cmd",,,,,,,,,,,,,,,,,,""
"commentary_finishnode","cmd",,,,,,,,,,,,,,,,,,""
"con_logfile","0       ",,,,,,,,,,,,,,,,,,"Console output gets written to this file"
"con_timestamp","0       ",,,,,,,,,,,,,,,,,,"Prefix console.log entries with timestamps"
"conntest","cmd",,,,,,,,,,,,,,,,,,"MySQL connection test"
"coop","0       ",,,,,,"NOTIFY",,,,,,,,,,,,"Cooperative play."
"create_flashlight","cmd",,,,,,,,,,,,,,,,,,""
"creditsdone","cmd",,,,,,,,,,,,,,,,,,""
"currency_give","cmd",,,,,,,,,,,,,,,,,,"Have some in-game money."
"cvarlist","cmd",,,,,,,,,,,,,,,,,,"Show the list of convars/concommands."
"datacachesize","256     ",,,,,,,,,,,,,,,,,,"Size in MB."
"dbg_spew_connected_players_level","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"If enabled, server will spew connected player GC updates
"
"dbghist_addline","cmd",,,,,,,,,,,,,,,,,,"Add a line to the debug history. Format: <category id> <line>"
"dbghist_dump","cmd",,,,,,,,,,,,,,,,,,"Dump the debug history to the console. Format: <category id>
    Categories:
     0: Entity I/O
     1: AI Decisions
     2: Sc"
"deathmatch","1       ",,,,,,"NOTIFY",,,,,,,,,,,,"Running a deathmatch server."
"debug_materialmodifycontrol","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"debug_physimpact","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"debug_touchlinks","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,"Spew touch link activity"
"decalfrequency","10      ",,,"GAMEDLL",,,"NOTIFY",,,,,,,,,,,,""
"developer","0       ",,,,,,,,,,,,,,,,,,"Set developer message level"
"devshots_nextmap","cmd",,,,,,,,,,,,,,,,,,"Used by the devshots system to go to the next map in the devshots maplist."
"differences","cmd",,,,,,,,,,,,,,,,,,"Show all convars which are not at their default values."
"disconnect","cmd",,,,,,,,,,,,,,,,,,"Disconnect game from server."
"disp_dynamic","0       ",,,,,,,,,,,,,,,,,,""
"dispcoll_drawplane","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"displaysoundlist","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"drawcross","cmd",,,,,,,,,,,,,,,,,,"Draws a cross at the given location
	Arguments: x y z"
"drawline","cmd",,,,,,,,,,,,,,,,,,"Draws line between two 3D Points.
	Green if no collision
	Red is collides with something
	Arguments: x1 y1 z1 x2 y2 z2"
"dropitem","cmd",,,,,,,,,,,,,,,,,,"Drop the flag."
"dt_ShowPartialChangeEnts","0       ",,,,,,,,,,,,,,,,,,"(SP only) - show entities that were copied using small optimized lists (FL_EDICT_PARTIAL_CHANGE)."
"dt_UsePartialChangeEnts","1       ",,,,,,,,,,,,,,,,,,"(SP only) - enable FL_EDICT_PARTIAL_CHANGE optimization."
"dti_flush","cmd",,,,,,,,,,,,,,,,,,"Write out the datatable instrumentation files (you must run with -dti for this to work)."
"dtwarning","0       ",,,,,,,,,,,,,,,,,,"Print data table warnings?"
"dtwatchclass","0       ",,,,,,,,,,,,,,,,,,"Watch all fields encoded with this table."
"dtwatchent","-1      ",,,,,,,,,,,,,,,,,,"Watch this entities data table encoding."
"dtwatchvar","0       ",,,,,,,,,,,,,,,,,,"Watch the named variable."
"dump_entity_sizes","cmd",,,,,,,,,,,,,,,,,,"Print sizeof(entclass)"
"dump_globals","cmd",,,,,,,,,,,,,,,,,,"Dump all global entities/states"
"dumpentityfactories","cmd",,,,,,,,,,,,,,,,,,"Lists all entity factory names."
"dumpeventqueue","cmd",,,,,,,,,,,,,,,,,,"Dump the contents of the Entity I/O event queue to the console."
"dumpgamestringtable","cmd",,,,,,,,,,,,,,,,,,"Dump the contents of the game string table to the console."
"dumplongticks","cmd",,,,,,,,,,,,,,,,,,"Enables generating minidumps on long ticks."
"dumpstringtables","cmd",,,,,,,,,,,,,,,,,,"Print string tables to console."
"echo","cmd",,,,,,,,,,,,,,,,,,"Echo text to console."
"engine_no_focus_sleep","50      ","ARCHIVE",,,,,,,,,,,,,,,,,""
"ent_absbox","cmd",,,,,,,,,,,,,,,,,,"Displays the total bounding box for the given entity(s) in green.  Some entites will also display entity specific overlays.
	Ar"
"ent_attachments","cmd",,,,,,,,,,,,,,,,,,"Displays the attachment points on an entity.
	Arguments:   	{entity_name} / {class_name} / no argument picks what player is loo"
"ent_autoaim","cmd",,,,,,,,,,,,,,,,,,"Displays the entity's autoaim radius.
	Arguments:   	{entity_name} / {class_name} / no argument picks what player is looking at"
"ent_bbox","cmd",,,,,,,,,,,,,,,,,,"Displays the movement bounding box for the given entity(ies) in orange.  Some entites will also display entity specific overlay"
"ent_cancelpendingentfires","cmd",,,,,,,,,,,,,,,,,,"Cancels all ent_fire created outputs that are currently waiting for their delay to expire."
"ent_create","cmd",,,,,,,,,,,,,,,,,,"Creates an entity of the given type where the player is looking.  Additional parameters can be passed in in the form: ent_creat"
"ent_debugkeys","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,""
"ent_dump","cmd",,,,,,,,,,,,,,,,,,"Usage:
   ent_dump <entity name>
"
"ent_fire","cmd",,,,,,,,,,,,,,,,,,"Usage:
   ent_fire <target> [action] [value] [delay]
"
"ent_info","cmd",,,,,,,,,,,,,,,,,,"Usage:
   ent_info <class name>
"
"ent_keyvalue","cmd",,,,,,,,,,,,,,,,,,"Applies the comma delimited key=value pairs to the entity with the given Hammer ID.
	Format: ent_keyvalue <entity id> <key1> <v"
"ent_messages","cmd",,,,,,,,,,,,,,,,,,"Toggles input/output message display for the selected entity(ies).  The name of the entity will be displayed as well as any mes"
"ent_messages_draw","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,"Visualizes all entity input/output activity."
"ent_name","cmd",,,,,,,,,,,,,,,,,,""
"ent_orient","cmd",,,,,,,,,,,,,,,,,,"Orient the specified entity to match the player's angles. By default, only orients target entity's YAW. Use the 'allangles' opt"
"ent_pause","cmd",,,,,,,,,,,,,,,,,,"Toggles pausing of input/output message processing for entities.  When turned on processing of all message will stop.  Any mess"
"ent_pivot","cmd",,,,,,,,,,,,,,,,,,"Displays the pivot for the given entity(ies).
	(y=up=green, z=forward=blue, x=left=red). 
	Arguments:   	{entity_name} / {class"
"ent_rbox","cmd",,,,,,,,,,,,,,,,,,"Displays the total bounding box for the given entity(s) in green.  Some entites will also display entity specific overlays.
	Ar"
"ent_remove","cmd",,,,,,,,,,,,,,,,,,"Removes the given entity(s)
	Arguments:   	{entity_name} / {class_name} / no argument picks what player is looking at "
"ent_remove_all","cmd",,,,,,,,,,,,,,,,,,"Removes all entities of the specified type
	Arguments:   	{entity_name} / {class_name} "
"ent_rotate","cmd",,,,,,,,,,,,,,,,,,"Rotates an entity by a specified # of degrees"
"ent_setname","cmd",,,,,,,,,,,,,,,,,,"Sets the targetname of the given entity(s)
	Arguments:   	{new entity name} {entity_name} / {class_name} / no argument picks wh"
"ent_show_response_criteria","cmd",,,,,,,,,,,,,,,,,,"Print, to the console, an entity's current criteria set used to select responses.
	Arguments:   	{entity_name} / {class_name} /"
"ent_step","cmd",,,,,,,,,,,,,,,,,,"When 'ent_pause' is set this will step through one waiting input / output message at a time."
"ent_teleport","cmd",,,,,,,,,,,,,,,,,,"Teleport the specified entity to where the player is looking.
	Format: ent_teleport <entity name>"
"ent_text","cmd",,,,,,,,,,,,,,,,,,"Displays text debugging information about the given entity(ies) on top of the entity (See Overlay Text)
	Arguments:   	{entity_"
"ent_viewoffset","cmd",,,,,,,,,,,,,,,,,,"Displays the eye position for the given entity(ies) in red.
	Arguments:   	{entity_name} / {class_name} / no argument picks wha"
"exec","cmd",,,,,,,,,,,,,,,,,,"Execute script file."
"exit","cmd",,,,,,,,,,,,,,,,,,"Exit the engine."
"explode","cmd",,,,,,,,,,,,,,,,,,"Kills the player with explosive damage"
"explodevector","cmd",,,,,,,,,,,,,,,,,,"Kills a player applying an explosive force. Usage: explodevector <player> <x value> <y value> <z value>"
"fadein","cmd",,,,,,,,,,,,,,,,,,"fadein {time r g b}: Fades the screen in from black or from the specified color over the given number of seconds."
